Razão Social,CNPJ,Situação da Última Solicitação,Linhas de Fornecimento,Tipo,Situação Documento,Documento,Marcas e Representações,Status,Data de Vencimento,Situação Análise Documento
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),04/26 - Abril 2026,Vencido,2026-04-30T00:00:00-04:00,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),12/25 - Dezembro 2025,A vencer,2026-11-30T00:00:00-04:00,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,01/26 - Janeiro 2026,Vencido,2026-03-19T00:00:00-04:00,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,02/26 - Fevereiro 2026,Vencido,2026-04-19T00:00:00-04:00,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,03/26 - Março 2026,Vencido,2026-04-19T00:00:00-04:00,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,04/26 - Abril 2026,Vencido,2026-06-19T00:00:00-04:00,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,12/25 - Dezembro 2025,Vencido,2026-02-19T00:00:00-04:00,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,01/26 - Janeiro 2026,N/A,,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,02/26 - Fevereiro 2026,N/A,,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,03/26 - Março 2026,N/A,,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,04/26 - Abril 2026,N/A,,APROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,KIT RESCISÃO,02/26 - Fevereiro 2026,N/A,,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,KIT RESCISÃO,03/26 - Março 2026,N/A,,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,KIT RESCISÃO,04/26 - Abril 2026,N/A,,APROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,KIT RESCISÃO,12/25 - Dezembro 2025,N/A,,NÃO ANALISADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,Laudo de Periculosidade,,N/A,,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,Laudo de insalubridade,,N/A,,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,PCMSO,,A vencer,2027-06-01T00:00:00-04:00,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,PGR,,A vencer,2028-06-24T00:00:00-04:00,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,,N/A,,APROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,SESMT - composição de acordo com NR 04,,N/A,,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,Seguro de Responsabilidade Civil,12/25 - Dezembro 2025,A vencer,2026-12-03T00:00:00-04:00,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,Seguro de Responsabilidade Civil,,A vencer,2027-02-19T00:00:00-04:00,APROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,Seguro garantia,02/26 - Fevereiro 2026,A vencer,2027-02-19T00:00:00-04:00,REPROVADO
JR SERVICOS AEROPORTUARIOS E LOGISTICA LTDA,60088964000165,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS DE ACOPLAGEM 400HZ, PRESTAÇÃO DE SERVIÇOS DE BALIZAMENTO DE AVIÃO, PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO",SERVICO,NEUTRO,Seguro garantia,,A vencer,2027-02-19T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,Avaliação ergonômica,,N/A,,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,Avaliação ergonômica,,N/A,,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,,Avaliação ergonômica,,Não anexado,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,,Não anexado,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,ALERTA,CERTIDÃO JUDICIAL CÍVEL - TRF,,A vencer,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,,Não anexado,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,03/26 - Março 2026,A vencer,2026-09-28T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,,Vencido,2026-07-05T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,,Não anexado,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,Vencido,2026-07-05T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,02/26 - Fevereiro 2026,A vencer,2026-08-25T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,03/26 - Março 2026,A vencer,2026-08-25T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,,Não anexado,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,,A vencer,2026-07-29T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIFICADO DE REGULARIDADE FGTS,,A vencer,2026-07-30T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIFICADO DE REGULARIDADE FGTS,,Vencido,2026-06-11T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,03/26 - Março 2026,Vencido,2026-04-25T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,04/26 - Abril 2026,A vencer,2027-03-09T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,,A vencer,2027-02-09T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,,CIPA - composição / reuniões / atas/ treinamento,,Não anexado,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,IRREGULAR,CND Federal,,A vencer,2026-10-05T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CND Federal,,A vencer,2026-09-28T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,CND Federal,,Vencido,2026-05-30T00:00:00-04:00,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,01/26 - Janeiro 2026,Vencido,2026-03-06T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,01/26 - Janeiro 2026,Vencido,2026-03-06T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,02/26 - Fevereiro 2026,Vencido,2026-04-06T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,02/26 - Fevereiro 2026,Vencido,2026-04-07T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,03/26 - Março 2026,Vencido,2026-05-06T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,03/26 - Março 2026,Vencido,2026-05-07T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,04/26 - Abril 2026,Vencido,2026-06-06T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,04/26 - Abril 2026,Vencido,2026-06-07T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,12/25 - Dezembro 2025,Vencido,2026-02-05T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,12/25 - Dezembro 2025,Vencido,2026-02-06T00:00:00-04:00,REPROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,,Não anexado,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,03/26 - Março 2026,A vencer,2027-01-19T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,,A vencer,2027-01-19T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000358,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,,Não anexado,,NÃO ANALISADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,03/26 - Março 2026,A vencer,2027-03-23T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,03/26 - Março 2026,A vencer,2027-03-23T00:00:00-04:00,APROVADO
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000196,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,,Vencido,2025-12-09T00:00:00-04:00,NÃO ANALISADO
